timestamp,num_satellites,latitude,longitude,altitude,latitude_sigma,longitude_sigma,altitude_sigma,northing,easting,down,utm_zone
1422953857261686,6,51.757879,-1.257050,70.396593,2.453528,1.221436,4.106395,5735546.667750,620294.594703,-70.396593,30U
1422953857461724,5,51.757863,-1.257057,70.863744,3.397269,1.229534,4.116983,5735544.801455,620294.160823,-70.863744,30U
1422953857661762,6,51.757881,-1.257064,70.735556,2.570801,1.214037,4.124094,5735546.764599,620293.631711,-70.735556,30U
1422953857861800,6,51.757877,-1.257070,70.929227,2.354808,1.205725,4.111898,5735546.377243,620293.259736,-70.929227,30U
1422953858061837,7,51.757861,-1.257069,70.651983,2.480955,1.203400,4.126152,5735544.619766,620293.358557,-70.651983,30U
1422953858261875,7,51.757859,-1.257076,70.446985,2.328651,1.229602,4.137549,5735544.380521,620292.850304,-70.446985,30U
1422953858461621,7,51.757856,-1.257081,70.378553,2.289601,1.207557,4.138283,5735543.978535,620292.493108,-70.378553,30U
1422953858661596,7,51.757851,-1.257086,70.580525,2.429069,1.213202,4.147716,5735543.449793,620292.205814,-70.580525,30U
1422953858861632,7,51.757851,-1.257091,70.531007,2.299360,1.201338,4.129769,5735543.491218,620291.829045,-70.531007,30U
1422953859061670,7,51.757853,-1.257099,70.628443,2.269019,1.199766,4.130630,5735543.597426,620291.300470,-70.628443,30U
1422953859261708,7,51.757853,-1.257105,70.885032,2.416321,1.202559,4.145658,5735543.657638,620290.898553,-70.885032,30U
1422953859461746,7,51.757850,-1.257107,70.827953,2.361630,1.206823,4.152952,5735543.275558,620290.754959,-70.827953,30U
1422953859661783,7,51.757848,-1.257111,70.666952,2.315263,1.184820,4.145316,5735543.030535,620290.457566,-70.666952,30U
1422953859861762,7,51.757839,-1.257114,70.816360,2.271847,1.183121,4.165520,5735542.117739,620290.268385,-70.816360,30U
1422953860061800,7,51.757839,-1.257118,70.941407,2.349288,1.183272,4.155760,5735542.020533,620289.995474,-70.941407,30U
1422953860261837,7,51.757842,-1.257125,71.094541,2.404797,1.186872,4.171981,5735542.379548,620289.519371,-71.094541,30U
1422953860461875,6,51.757837,-1.257130,71.038755,3.329793,1.212088,4.165359,5735541.767240,620289.170554,-71.038755,30U
1422953860661913,7,51.757839,-1.257136,71.094043,2.396863,1.183807,4.175162,5735542.051238,620288.767277,-71.094043,30U
1422953860861946,7,51.757840,-1.257144,71.279825,2.436679,1.198724,4.172785,5735542.072300,620288.224718,-71.279825,30U
1422953861061904,7,51.757837,-1.257147,71.219420,2.305207,1.194874,4.185943,5735541.832077,620288.021509,-71.219420,30U
1422953861261789,7,51.757835,-1.257152,71.233355,2.244602,1.198874,4.210706,5735541.540092,620287.651863,-71.233355,30U
1422953861461420,7,51.757830,-1.257156,71.269406,2.387031,1.201847,4.213020,5735540.942034,620287.402507,-71.269406,30U
1422953861661458,7,51.757830,-1.257160,71.075653,2.341105,1.215068,4.206312,5735540.961620,620287.127861,-71.075653,30U
1422953861861495,7,51.757826,-1.257164,71.227531,2.232780,1.197352,4.216046,5735540.562994,620286.884009,-71.227531,30U
1422953862061533,7,51.757828,-1.257169,70.922063,2.232397,1.195721,4.226731,5735540.723705,620286.491482,-70.922063,30U
1422953862261570,7,51.757826,-1.257174,70.986132,2.214875,1.190627,4.237863,5735540.500735,620286.182757,-70.986132,30U
1422953862461608,7,51.757824,-1.257177,70.855870,2.231481,1.191431,4.234663,5735540.346717,620285.972217,-70.855870,30U
1422953862661645,7,51.757821,-1.257180,70.765910,2.241745,1.190453,4.232381,5735539.913918,620285.778465,-70.765910,30U
1422953862861683,7,51.757819,-1.257183,70.787730,2.180783,1.184503,4.234243,5735539.676601,620285.568411,-70.787730,30U
1422953863061720,7,51.757817,-1.257187,70.695385,2.139975,1.187354,4.244116,5735539.545563,620285.318029,-70.695385,30U
1422953863261758,7,51.757816,-1.257191,70.554153,2.141358,1.187080,4.247614,5735539.349552,620285.052784,-70.554153,30U
1422953863461795,7,51.757817,-1.257196,70.675478,2.224478,1.184376,4.261603,5735539.462011,620284.715831,-70.675478,30U
1422953863661833,7,51.757816,-1.257200,70.594072,2.164314,1.186746,4.267565,5735539.329457,620284.404034,-70.594072,30U
1422953863861679,7,51.757815,-1.257204,70.609750,2.136891,1.186049,4.269424,5735539.229325,620284.154614,-70.609750,30U
1422953864061716,7,51.757814,-1.257208,70.599338,2.122303,1.184454,4.273644,5735539.116870,620283.859322,-70.599338,30U
1422953864261754,7,51.757814,-1.257213,70.684075,2.132601,1.187650,4.283225,5735539.135602,620283.509798,-70.684075,30U
1422953864461791,7,51.757813,-1.257217,70.673145,2.144546,1.194257,4.289931,5735539.018796,620283.255767,-70.673145,30U
1422953864661829,7,51.757812,-1.257221,70.696315,2.099529,1.193867,4.305110,5735538.884074,620282.962704,-70.696315,30U
1422953864861866,7,51.757810,-1.257226,70.722170,2.115134,1.190038,4.308541,5735538.684665,620282.652623,-70.722170,30U
1422953865061904,7,51.757809,-1.257230,70.805659,2.331806,1.193746,4.310284,5735538.578738,620282.341411,-70.805659,30U
1422953865261941,7,51.757810,-1.257234,70.703673,2.466850,1.194000,4.319838,5735538.649374,620282.063700,-70.703673,30U
1422953865461802,7,51.757809,-1.257239,70.691856,2.289103,1.194726,4.330256,5735538.509439,620281.763217,-70.691856,30U
1422953865661718,7,51.757810,-1.257244,70.676137,2.287586,1.193611,4.336324,5735538.644256,620281.398929,-70.676137,30U
1422953865861756,7,51.757809,-1.257249,70.727860,2.331872,1.191583,4.340032,5735538.453588,620281.069987,-70.727860,30U
1422953866061793,7,51.757807,-1.257254,70.900770,2.310888,1.198044,4.348982,5735538.286360,620280.689410,-70.900770,30U
1422953866261831,6,51.757805,-1.257259,70.886731,3.334408,1.223147,4.361356,5735537.996248,620280.345054,-70.886731,30U
1422953866461868,6,51.757803,-1.257265,70.966970,3.265873,1.213502,4.372438,5735537.776908,620279.938528,-70.966970,30U
1422953866661833,6,51.757799,-1.257269,70.844776,3.305964,1.220697,4.381065,5735537.346785,620279.671592,-70.844776,30U
1422953866861822,6,51.757797,-1.257275,70.838477,3.298770,1.220075,4.392761,5735537.132126,620279.270780,-70.838477,30U
1422953867061859,6,51.757793,-1.257280,70.830627,3.291285,1.218931,4.393353,5735536.723768,620278.939050,-70.830627,30U
1422953867261790,6,51.757792,-1.257286,70.759829,3.306195,1.222591,4.407636,5735536.601833,620278.548790,-70.759829,30U
1422953867461827,6,51.757791,-1.257292,70.863888,3.308448,1.223618,4.412327,5735536.428316,620278.102935,-70.863888,30U
1422953867661841,7,51.757791,-1.257299,70.741341,3.212220,1.215177,4.419572,5735536.476771,620277.662620,-70.741341,30U
1422953867861878,7,51.757790,-1.257306,70.700736,3.235262,1.220355,4.429813,5735536.273292,620277.206134,-70.700736,30U
1422953868061851,7,51.757786,-1.257312,70.750483,3.216044,1.217912,4.437115,5735535.897773,620276.744947,-70.750483,30U
1422953868261818,7,51.757784,-1.257319,70.767872,3.272255,1.228789,4.447904,5735535.579838,620276.261753,-70.767872,30U
1422953868461615,7,51.757782,-1.257327,70.680792,3.214887,1.219798,4.458552,5735535.418612,620275.763018,-70.680792,30U
1422953868661451,7,51.757775,-1.257333,70.652332,2.569124,1.209963,4.464564,5735534.607407,620275.326164,-70.652332,30U
1422953868861468,7,51.757769,-1.257341,70.683538,2.571707,1.213151,4.474402,5735533.956919,620274.821242,-70.683538,30U
1422953869061505,7,51.757775,-1.257350,70.762956,2.577406,1.215242,4.483577,5735534.594791,620274.193151,-70.762956,30U
1422953869261542,6,51.757775,-1.257358,70.757073,3.277686,1.226809,4.494632,5735534.492453,620273.631179,-70.757073,30U
1422953869461579,6,51.757771,-1.257366,70.716162,3.291349,1.230741,4.505055,5735534.116116,620273.099645,-70.716162,30U
1422953869661617,6,51.757772,-1.257375,70.604666,3.256644,1.225707,4.513267,5735534.213034,620272.485952,-70.604666,30U
1422953869861654,6,51.757770,-1.257383,70.622123,3.262655,1.227861,4.523727,5735533.987859,620271.887886,-70.622123,30U
1422953870061691,6,51.757768,-1.257392,70.583736,3.280364,1.231958,4.532266,5735533.749063,620271.290739,-70.583736,30U
1422953870261728,6,51.757764,-1.257400,70.533888,3.324507,1.240918,4.543597,5735533.304030,620270.743096,-70.533888,30U
1422953870461765,5,51.757872,-1.257453,71.072507,46.783569,11.794630,4.975552,5735545.207158,620266.798131,-71.072507,30U
1422953870661802,7,51.757765,-1.257418,70.426707,3.460795,1.274879,4.566015,5735533.332986,620269.502414,-70.426707,30U
1422953870861840,7,51.757764,-1.257427,70.396693,3.341301,1.254733,4.575120,5735533.170383,620268.903440,-70.396693,30U
1422953871061843,7,51.757761,-1.257435,70.502633,3.348229,1.257054,4.586340,5735532.856865,620268.324913,-70.502633,30U
1422953871261794,7,51.757757,-1.257443,70.481005,3.290420,1.248447,4.600790,5735532.353030,620267.777337,-70.481005,30U
1422953871461789,7,51.757755,-1.257452,70.474821,3.300289,1.250867,4.610415,5735532.112119,620267.207565,-70.474821,30U
1422953871661826,7,51.757753,-1.257460,70.467552,3.288824,1.249531,4.616345,5735531.949851,620266.617940,-70.467552,30U
1422953871861863,7,51.757746,-1.257468,70.384318,2.643060,1.237978,4.624108,5735531.140204,620266.084669,-70.384318,30U
1422953872061900,7,51.757757,-1.257479,70.501412,2.443768,1.238956,4.634887,5735532.320461,620265.334467,-70.501412,30U
1422953872261930,8,51.757741,-1.257485,70.394781,2.463080,1.240694,4.641724,5735530.543126,620264.930510,-70.394781,30U
1422953872461877,8,51.757737,-1.257493,70.349332,2.754295,1.252744,4.653140,5735530.149221,620264.406358,-70.349332,30U
1422953872661740,8,51.757726,-1.257500,70.248907,2.753810,1.253641,4.663936,5735528.829779,620263.957000,-70.248907,30U
1422953872861763,8,51.757721,-1.257508,70.299770,2.570924,1.251273,4.671772,5735528.300643,620263.386981,-70.299770,30U
1422953873061714,8,51.757730,-1.257519,70.411430,2.447153,1.246666,4.681808,5735529.265539,620262.639781,-70.411430,30U
1422953873261751,8,51.757730,-1.257528,70.410508,2.430274,1.248154,4.694299,5735529.234698,620261.996796,-70.410508,30U
1422953873461788,8,51.757731,-1.257538,70.484956,2.277133,1.248443,4.705566,5735529.316158,620261.346874,-70.484956,30U
1422953873661825,8,51.757737,-1.257548,70.530319,2.268468,1.248933,4.714808,5735529.954467,620260.607065,-70.530319,30U
1422953873861862,8,51.757735,-1.257557,70.451589,2.270857,1.251131,4.727309,5735529.772395,620260.001776,-70.451589,30U
1422953874061899,7,51.757733,-1.257566,70.388075,2.244071,1.254474,4.742040,5735529.536791,620259.390063,-70.388075,30U
1422953874261936,7,51.757734,-1.257575,70.329801,2.227736,1.256322,4.751580,5735529.613263,620258.757513,-70.329801,30U
1422953874461973,7,51.757734,-1.257584,70.420992,2.214568,1.258949,4.764349,5735529.564958,620258.142057,-70.420992,30U
1422953874661759,7,51.757734,-1.257593,70.472071,2.215769,1.261949,4.778968,5735529.631144,620257.491438,-70.472071,30U
1422953874861796,7,51.757735,-1.257603,70.450280,2.218234,1.265607,4.790178,5735529.689868,620256.829300,-70.450280,30U
1422953875061782,7,51.757739,-1.257611,70.363849,2.223053,1.280886,4.824020,5735530.078896,620256.226677,-70.363849,30U
1422953875261819,6,51.757744,-1.257626,69.401728,2.265579,1.673662,5.554475,5735530.618558,620255.206045,-69.401728,30U
1422953875461856,5,51.757745,-1.257633,69.573619,2.319317,1.996481,5.765553,5735530.769860,620254.709379,-69.573619,30U
1422953875661893,4,51.757756,-1.257667,67.094379,3.365859,5.720123,9.408830,5735531.941668,620252.330787,-67.094379,30U
1422953875861598,5,51.757752,-1.257649,69.425220,2.281797,1.726449,5.616257,5735531.547872,620253.566349,-69.425220,30U
1422953876061635,5,51.757757,-1.257658,69.428847,2.305367,1.848183,5.702197,5735532.095655,620252.997889,-69.428847,30U
1422953876261575,4,51.757770,-1.257687,67.330993,3.385366,5.747029,9.457300,5735533.440447,620250.921847,-67.330993,30U
1422953876461612,5,51.757769,-1.257671,69.632901,2.311995,1.832951,5.711886,5735533.389206,620252.036764,-69.632901,30U
1422953876661649,4,51.757781,-1.257704,67.024306,3.407250,5.774845,9.524117,5735534.669691,620249.705760,-67.024306,30U
1422953876861685,3,51.757787,-1.257717,65.546139,3.594050,5.792929,10.007591,5735535.292677,620248.828200,-65.546139,30U
1422953877061722,3,51.757787,-1.257717,65.546139,3.594050,5.792929,10.007591,5735535.292677,620248.828200,-65.546139,30U
1422953877261759,3,51.757787,-1.257717,65.546139,3.594050,5.792929,10.007591,5735535.292677,620248.828200,-65.546139,30U
1422953877461796,3,51.757509,-1.257550,154.058162,11.982699,5.359150,31.544432,5735504.669156,620261.078260,-154.058162,30U
1422953877661754,5,51.757783,-1.257726,75.137119,16.823029,6.881897,45.158470,5735534.833198,620248.229478,-75.137119,30U
1422953877861787,5,51.757789,-1.257724,76.158668,16.856941,6.890794,45.198353,5735535.485171,620248.308521,-76.158668,30U
1422953878061824,5,51.757801,-1.257720,76.115913,16.901726,6.902201,45.250446,5735536.866196,620248.562575,-76.115913,30U
1422953878261861,5,51.757819,-1.257735,72.683897,16.925877,6.909316,45.280678,5735538.831466,620247.454287,-72.683897,30U
1422953878461898,5,51.757829,-1.257748,71.475835,16.896952,6.906361,45.257370,5735539.907678,620246.595062,-71.475835,30U
1422953878661934,5,51.757835,-1.257761,71.076903,9.579469,4.041625,25.047108,5735540.573212,620245.678671,-71.076903,30U
1422953878861971,6,51.757837,-1.257768,72.245578,6.706952,2.968502,16.541405,5735540.748220,620245.159120,-72.245578,30U
1422953879062008,6,51.757845,-1.257775,72.193789,6.500886,2.942231,16.381634,5735541.587170,620244.685755,-72.193789,30U
1422953879261848,4,51.757877,-1.257779,70.064159,9.602208,7.918392,19.288258,5735545.236136,620244.292991,-70.064159,30U
1422953879461885,5,51.757872,-1.257793,68.976022,11.951475,5.383420,31.576023,5735544.625800,620243.341636,-68.976022,30U
1422953879661921,4,51.757925,-1.257813,60.740729,9.487931,7.871976,19.112427,5735550.443548,620241.802247,-60.740729,30U
1422953879861958,4,51.757933,-1.257820,60.638833,9.487481,7.872945,19.111820,5735551.385204,620241.295316,-60.638833,30U
1422953880061995,5,51.757857,-1.257790,80.833258,6.194977,3.478378,15.256578,5735542.925419,620243.607054,-80.833258,30U
1422953880261994,5,51.757873,-1.257802,78.394746,5.466432,3.278021,13.071745,5735544.725891,620242.718190,-78.394746,30U
1422953880462030,5,51.757892,-1.257819,74.932339,5.491826,3.287533,13.111252,5735546.826882,620241.513543,-74.932339,30U
1422953880662067,6,51.757902,-1.257826,74.839960,5.410979,3.253247,12.796173,5735547.862511,620241.010028,-74.839960,30U
1422953880862074,6,51.757913,-1.257834,74.217900,5.448276,3.267402,12.910832,5735549.097181,620240.413623,-74.217900,30U
1422953881061861,5,51.757937,-1.257852,69.420942,16.851788,6.931694,45.292789,5735551.772912,620239.113922,-69.420942,30U
1422953881261848,5,51.757951,-1.257859,68.046635,16.850208,6.933799,45.297031,5735553.315727,620238.563779,-68.046635,30U
1422953881461885,6,51.757930,-1.257848,76.866249,5.982687,3.411057,14.564986,5735550.990441,620239.362787,-76.866249,30U
1422953881661921,5,51.757956,-1.257866,71.633471,9.533279,4.075509,25.197540,5735553.885756,620238.057655,-71.633471,30U
1422953881861825,6,51.757958,-1.257870,73.777739,6.596149,2.983566,16.979794,5735554.021582,620237.831151,-73.777739,30U
1422953882061862,6,51.757980,-1.257884,69.739415,6.609728,2.990094,17.023567,5735556.524505,620236.758801,-69.739415,30U
1422953882261860,6,51.757992,-1.257895,68.646712,6.625383,2.996583,17.067335,5735557.802320,620235.964946,-68.646712,30U
1422953882461897,6,51.758001,-1.257903,68.500531,6.606254,2.991404,17.014999,5735558.834422,620235.443072,-68.500531,30U
1422953882661856,6,51.758006,-1.257906,69.906059,6.617673,2.997862,17.051058,5735559.308467,620235.213505,-69.906059,30U
1422953882861891,6,51.758016,-1.257915,69.305798,6.634896,3.005951,17.103214,5735560.423181,620234.521400,-69.305798,30U
1422953883061853,6,51.758019,-1.257918,70.768392,6.633581,3.006149,17.094984,5735560.793388,620234.306831,-70.768392,30U
1422953883261888,5,51.758027,-1.257926,70.839367,6.631107,3.005498,17.085737,5735561.671782,620233.731268,-70.839367,30U
1422953883461925,5,51.758034,-1.257933,71.230564,6.648108,3.013322,17.132820,5735562.443411,620233.272447,-71.230564,30U
1422953883661885,5,51.758046,-1.257942,70.352860,6.654547,3.016507,17.155430,5735563.689141,620232.570964,-70.352860,30U
1422953883861596,5,51.758055,-1.257951,69.962390,6.666302,3.021721,17.188227,5735564.732356,620231.943177,-69.962390,30U
1422953884061632,5,51.758064,-1.257962,69.804050,6.674979,3.033204,17.227928,5735565.648367,620231.196450,-69.804050,30U
1422953884261669,5,51.758074,-1.257970,69.148429,6.680453,3.035824,17.238411,5735566.750173,620230.620061,-69.148429,30U
1422953884461705,5,51.758082,-1.257978,68.814840,6.699317,3.043209,17.287678,5735567.691830,620230.010309,-68.814840,30U
1422953884661742,5,51.758092,-1.257986,68.297649,6.715445,3.049290,17.332386,5735568.765995,620229.412474,-68.297649,30U
1422953884861778,5,51.758101,-1.257994,68.012477,6.718612,3.047971,17.334560,5735569.755575,620228.850404,-68.012477,30U
1422953885061810,5,51.758109,-1.258002,67.990328,6.724924,3.051303,17.358973,5735570.646600,620228.268143,-67.990328,30U
1422953885261790,5,51.758112,-1.258007,69.438401,6.728086,3.052497,17.362848,5735570.929285,620227.904317,-69.438401,30U
1422953885461827,5,51.758120,-1.258016,69.360411,6.733927,3.055080,17.372736,5735571.828592,620227.295719,-69.360411,30U
1422953885661863,5,51.758126,-1.258023,69.957096,6.737337,3.059474,17.394833,5735572.438240,620226.812840,-69.957096,30U
1422953885861899,5,51.758134,-1.258032,69.766214,6.752134,3.068384,17.439837,5735573.325882,620226.152395,-69.766214,30U
1422953886061936,5,51.758141,-1.258040,70.077009,6.758436,3.068630,17.450914,5735574.081301,620225.580897,-70.077009,30U
1422953886261843,6,51.758149,-1.258048,69.687462,6.669728,3.077483,17.136919,5735574.961893,620225.000786,-69.687462,30U
1422953886461880,6,51.758154,-1.258056,70.528088,6.680035,3.080462,17.159294,5735575.522319,620224.422632,-70.528088,30U
1422953886661916,6,51.758160,-1.258063,71.076222,6.686581,3.083895,17.178652,5735576.162731,620223.968302,-71.076222,30U
1422953886861712,6,51.758165,-1.258071,71.415069,6.698306,3.090440,17.213495,5735576.773802,620223.357987,-71.415069,30U
1422953887061748,6,51.758172,-1.258081,71.523606,6.704901,3.090892,17.227198,5735577.480896,620222.686835,-71.523606,30U
